text,target,sample_id,review_id,lang,range,aspect_category,sentiment,from,to
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",service,558,105,EN,"[80,87)",service#general,POSITIVE,80,87
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",tables,558,105,EN,"[13,19)",ambience#general,NEGATIVE,13,19
A guaranteeed delight!,,559,105,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,560,106,EN,"[99,103)",food#quality,POSITIVE,99,103
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,560,106,EN,"[108,112)",drinks#quality,POSITIVE,108,112
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,560,106,EN,"[99,103)",food#prices,POSITIVE,99,103
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,560,106,EN,"[108,112)",drinks#prices,POSITIVE,108,112
"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",marinara/arrabiatta sauce,561,106,EN,"[19,44)",food#quality,POSITIVE,19,44
"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",mozzarella en Carozza,561,106,EN,"[50,71)",food#quality,POSITIVE,50,71
"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",,561,106,EN,"[0,0)",food#quality,POSITIVE,0,0
Check out the secret back room.,back room,562,106,EN,"[21,30)",ambience#general,POSITIVE,21,30
I pray it stays open forever.,,564,106,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Thank You Emilio.,Emilio,565,106,EN,"[10,16)",restaurant#general,POSITIVE,10,16
"I found the food, service and value exceptional everytime I have been there.",food,567,107,EN,"[12,16)",food#quality,POSITIVE,12,16
"I found the food, service and value exceptional everytime I have been there.",service,567,107,EN,"[18,25)",service#general,POSITIVE,18,25
"I found the food, service and value exceptional everytime I have been there.",,567,107,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
The food was authentic.,food,568,107,EN,"[4,8)",food#quality,POSITIVE,4,8
I felt as though I were eating in Paris.,,569,107,EN,"[0,0)",food#quality,POSITIVE,0,0
The service was excellent - friendly and attentive.,service,570,107,EN,"[4,11)",service#general,POSITIVE,4,11
The prices are wonderfully low.,,571,107,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
Very good wine choices.,wine choices,572,107,EN,"[10,22)",drinks#style_options,POSITIVE,10,22
Who has room for Cheesesticks with the best pizza in NYC!,pizza,574,108,EN,"[44,49)",food#quality,POSITIVE,44,49
Get the pepperoni - YUM - and a family style salad.,pepperoni,575,108,EN,"[8,17)",food#quality,POSITIVE,8,17
Get the pepperoni - YUM - and a family style salad.,family style salad,575,108,EN,"[32,50)",food#quality,POSITIVE,32,50
Great staff.,staff,576,108,EN,"[6,11)",service#general,POSITIVE,6,11
Always great service!,service,577,108,EN,"[13,20)",service#general,POSITIVE,13,20
I go twice a month!,,578,108,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Fantastic!,,579,108,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"The food is good, I can't lie.",food,580,109,EN,"[4,8)",food#quality,POSITIVE,4,8
But the staff was so horrible to us.,staff,581,109,EN,"[8,13)",service#general,NEGATIVE,8,13
The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess,582,109,EN,"[4,11)",service#general,NEGATIVE,4,11
The hostess and the waitress were incredibly rude and did everything they could to rush us out.,waitress,582,109,EN,"[20,28)",service#general,NEGATIVE,20,28
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,583,109,EN,"[40,48)",service#general,NEGATIVE,40,48
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",place,584,109,EN,"[5,10)",restaurant#prices,NEGATIVE,5,10
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",food,584,109,EN,"[35,39)",food#quality,POSITIVE,35,39
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",service,584,109,EN,"[61,68)",service#general,NEGATIVE,61,68
Save yourself the time and trouble and skip this one!,,585,109,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Amma is nothing special.,Amma,587,110,EN,"[0,4)",restaurant#general,NEUTRAL,0,4
I ate here a week ago and found most dishes average at best and too expensive.,dishes,589,110,EN,"[37,43)",food#quality,NEGATIVE,37,43
I ate here a week ago and found most dishes average at best and too expensive.,dishes,589,110,EN,"[37,43)",food#prices,NEGATIVE,37,43
Will not be back.,,590,110,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes,591,111,EN,"[31,48)",food#quality,NEGATIVE,31,48
"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",non-veg selections,591,111,EN,"[89,107)",food#quality,POSITIVE,89,107
Decor is nice though service can be spotty.,Decor,592,111,EN,"[0,5)",ambience#general,POSITIVE,0,5
Decor is nice though service can be spotty.,service,592,111,EN,"[21,28)",service#general,NEGATIVE,21,28
This place is always packed.,place,593,111,EN,"[5,10)",restaurant#miscellaneous,NEUTRAL,5,10
"Most importantly, food is excellent.",food,595,111,EN,"[18,22)",food#quality,POSITIVE,18,22
Try the sea bass.,sea bass,596,111,EN,"[8,16)",food#quality,POSITIVE,8,16
Highly recommended.,,597,111,EN,"[0,0)",restaurant#general,POSITIVE,0,0
First of all Dal Bukhara Rocks.,Dal Bukhara,598,112,EN,"[13,24)",food#quality,POSITIVE,13,24
I am happy i did the food was awsome.,food,601,112,EN,"[21,25)",food#quality,POSITIVE,21,25
JUST AWSOME.,,602,112,EN,"[0,0)",food#quality,POSITIVE,0,0
and yes Dal Bukhara is so dam good and so are all the kababs.,kababs,603,112,EN,"[54,60)",food#quality,POSITIVE,54,60
and yes Dal Bukhara is so dam good and so are all the kababs.,Dal Bukhara,603,112,EN,"[8,19)",food#quality,POSITIVE,8,19
but overall i give it a 10,,605,112,EN,"[0,0)",restaurant#general,POSITIVE,0,0
10,,606,112,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Haru on Park S is simply disgusting.,Haru on Park S,608,113,EN,"[0,14)",restaurant#general,NEGATIVE,0,14
The fish was not fresh and the rice tasted old and stale.,fish,609,113,EN,"[4,8)",food#quality,NEGATIVE,4,8
The fish was not fresh and the rice tasted old and stale.,rice,609,113,EN,"[31,35)",food#quality,NEGATIVE,31,35
"Quite frankly, this is some of the worst sushi I have ever tried.",sushi,610,113,EN,"[41,46)",food#quality,NEGATIVE,41,46
Will never be back.,,611,113,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
honestly the worst sushi my husband and i had in our entire lives.,sushi,612,114,EN,"[19,24)",food#quality,NEGATIVE,19,24
not sure why this restaurant would be rated that highly.,restaurant,614,114,EN,"[18,28)",restaurant#general,NEGATIVE,18,28
the all-u-can-eat sushi is definitely in very poor quality.,all-u-can-eat sushi,615,114,EN,"[4,23)",food#quality,NEGATIVE,4,23
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",menu,616,114,EN,"[8,12)",food#style_options,NEGATIVE,8,12
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",ingredients,616,114,EN,"[26,37)",food#quality,NEGATIVE,26,37
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",fish,616,114,EN,"[53,57)",food#style_options,NEGATIVE,53,57
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",rice,616,114,EN,"[70,74)",food#style_options,NEGATIVE,70,74
"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ",soy sauce,617,114,EN,"[56,65)",food#quality,NEGATIVE,56,65
"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ",rice,617,114,EN,"[108,112)",food#quality,NEGATIVE,108,112
the waitstaffs are nice though.,waitstaffs,618,114,EN,"[4,14)",service#general,POSITIVE,4,14
wont come back again for sure!,,619,114,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
I have been to Roth's twice and both times were very disappointing.,Roth's,620,115,EN,"[15,21)",restaurant#general,NEGATIVE,15,21
"Both times I was extremely dissappointed by the service, which was boarderline rude.",service,622,115,EN,"[48,55)",service#general,NEGATIVE,48,55
They wouldnt even let me finish my glass of wine before offering another.,,623,115,EN,"[0,0)",service#general,NEGATIVE,0,0
Much of the time it seems like they do not care about you.,,624,115,EN,"[0,0)",service#general,NEGATIVE,0,0
"The dinner was ok, nothing I would have again.",dinner,625,115,EN,"[4,10)",food#quality,NEGATIVE,4,10
"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",eggs benedict,626,115,EN,"[12,25)",food#quality,NEGATIVE,12,25
This was a great surprise.,,627,116,EN,"[0,0)",restaurant#general,POSITIVE,0,0
With the theater 2 blocks away we had a delicious meal in a beautiful room.,meal,628,116,EN,"[50,54)",food#quality,POSITIVE,50,54
With the theater 2 blocks away we had a delicious meal in a beautiful room.,room,628,116,EN,"[70,74)",ambience#general,POSITIVE,70,74
With the theater 2 blocks away we had a delicious meal in a beautiful room.,,628,116,EN,"[0,0)",location#general,POSITIVE,0,0
The service was attentive.,service,629,116,EN,"[4,11)",service#general,POSITIVE,4,11
I look forward to eating here again,,630,116,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Planet Thai is great!,Planet Thai,631,117,EN,"[0,11)",restaurant#general,POSITIVE,0,11
"We love the food, drinks, and atmosphere!",food,632,117,EN,"[12,16)",food#quality,POSITIVE,12,16
"We love the food, drinks, and atmosphere!",drinks,632,117,EN,"[18,24)",drinks#quality,POSITIVE,18,24
"We love the food, drinks, and atmosphere!",atmosphere,632,117,EN,"[30,40)",ambience#general,POSITIVE,30,40
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,633,117,EN,"[4,7)",service#general,NEGATIVE,4,7
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",restaurant,633,117,EN,"[79,89)",restaurant#general,POSITIVE,79,89
"Try the Pad Thai, it's fabulous and their prices are so cheap!",Pad Thai,634,117,EN,"[8,16)",food#quality,POSITIVE,8,16
"Try the Pad Thai, it's fabulous and their prices are so cheap!",,634,117,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",portions,635,117,EN,"[42,50)",food#style_options,POSITIVE,42,50
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",food,635,117,EN,"[68,72)",food#quality,POSITIVE,68,72
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",,635,117,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",,638,118,EN,"[0,0)",service#general,NEGATIVE,0,0
"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,639,118,EN,"[10,20)",food#style_options,NEGATIVE,10,20
"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,639,118,EN,"[10,20)",food#prices,NEGATIVE,10,20
"Overall, not worth the money.",,640,118,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"Overall, not worth the money.",,640,118,EN,"[0,0)",restaurant#prices,NEGATIVE,0,0
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere,641,118,EN,"[15,25)",ambience#general,POSITIVE,15,25
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",,641,118,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Chennai Garden is my favorite Indian restaurant in the city.,Chennai Garden,643,119,EN,"[0,14)",restaurant#general,POSITIVE,0,14
They have authentic Indian at amazin prices.,Indian,644,119,EN,"[20,26)",food#quality,POSITIVE,20,26
They have authentic Indian at amazin prices.,Indian,644,119,EN,"[20,26)",food#prices,POSITIVE,20,26
This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes,645,119,EN,"[49,55)",food#style_options,NEGATIVE,49,55
The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,646,119,EN,"[4,9)",ambience#general,NEGATIVE,4,9
It's a rather cramped and busy restaurant and it closes early.,restaurant,647,119,EN,"[31,41)",restaurant#miscellaneous,NEGATIVE,31,41
It's a rather cramped and busy restaurant and it closes early.,restaurant,647,119,EN,"[31,41)",ambience#general,NEGATIVE,31,41
Patroon features a nice cigar bar and has great staff.,cigar bar,648,120,EN,"[24,33)",ambience#general,POSITIVE,24,33
Patroon features a nice cigar bar and has great staff.,staff,648,120,EN,"[48,53)",service#general,POSITIVE,48,53
The food is tasty and portion sizes are appropriate.,food,649,120,EN,"[4,8)",food#quality,POSITIVE,4,8
The food is tasty and portion sizes are appropriate.,portion sizes,649,120,EN,"[22,35)",food#style_options,POSITIVE,22,35
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant,650,120,EN,"[15,25)",restaurant#miscellaneous,POSITIVE,15,25
Not a great place for family or general dining.,place,651,120,EN,"[12,17)",restaurant#miscellaneous,NEGATIVE,12,17
